,open,high,low,close
2015-01-07 00:00:00+00:00,107.18,108.2,106.7,107.75
2015-01-08 00:00:00+00:00,109.23,112.15,108.7,111.87
2015-01-09 00:00:00+00:00,112.67,113.25,110.21,112.0
2015-01-12 00:00:00+00:00,112.63,112.64,108.8,109.26
2015-01-13 00:00:00+00:00,111.43,112.8,108.91,110.23
2015-01-15 00:00:00+00:00,110.02,110.06,106.66,106.83
2015-01-16 00:00:00+00:00,107.03,107.58,105.2,105.98
2015-01-20 00:00:00+00:00,107.86,108.97,106.5,108.71
2015-01-21 00:00:00+00:00,108.76,111.06,108.27,109.55
2015-01-22 00:00:00+00:00,110.33,112.47,109.72,112.39
2015-01-23 00:00:00+00:00,112.34,113.75,111.53,112.99
2015-01-26 00:00:00+00:00,113.63,114.36,112.8,113.09
2015-01-27 00:00:00+00:00,112.42,112.48,109.03,109.15
2015-01-28 00:00:00+00:00,117.63,118.12,115.32,115.32
2015-01-29 00:00:00+00:00,116.36,119.19,115.56,118.93
2015-01-30 00:00:00+00:00,118.4,120.0,116.85,117.16
2015-02-02 00:00:00+00:00,118.04,119.17,116.08,118.62
2015-02-03 00:00:00+00:00,118.22,119.09,117.61,118.6
2015-02-04 00:00:00+00:00,118.5,120.51,118.3,119.55
2015-02-05 00:00:00+00:00,120.02,120.23,119.25,119.94
2015-02-06 00:00:00+00:00,120.05,120.25,118.45,118.91
2015-02-09 00:00:00+00:00,118.58,119.84,118.43,119.7
2015-02-10 00:00:00+00:00,120.31,122.15,120.16,122.02
2015-02-11 00:00:00+00:00,122.86,124.92,122.5,124.87
2015-02-12 00:00:00+00:00,126.06,127.48,125.57,126.42
2015-02-13 00:00:00+00:00,127.28,127.28,125.65,127.08
2015-02-17 00:00:00+00:00,127.37,129.449,126.92,127.82
2015-02-18 00:00:00+00:00,127.58,128.78,127.45,128.72
2015-02-19 00:00:00+00:00,128.46,129.03,128.33,128.46
2015-02-20 00:00:00+00:00,128.669,129.5,128.05,129.5
2015-02-23 00:00:00+00:00,130.03,133.0,129.66,132.98
2015-02-24 00:00:00+00:00,132.95,133.6,131.16,132.18
2015-02-25 00:00:00+00:00,131.56,131.6,128.15,128.78
2015-02-26 00:00:00+00:00,128.83,130.87,126.61,130.41
2015-02-27 00:00:00+00:00,130.0,130.57,128.24,128.47
2015-03-02 00:00:00+00:00,129.24,130.28,128.3,129.08
2015-03-03 00:00:00+00:00,128.97,129.52,128.09,129.38
2015-03-04 00:00:00+00:00,129.1,129.56,128.32,128.56
2015-03-05 00:00:00+00:00,128.59,128.75,125.76,126.4
2015-03-06 00:00:00+00:00,128.49,129.37,126.26,126.59
2015-03-09 00:00:00+00:00,127.98,129.57,125.06,127.11
2015-03-10 00:00:00+00:00,126.47,127.22,123.8,124.52
2015-03-11 00:00:00+00:00,124.75,124.77,122.11,122.25
2015-03-12 00:00:00+00:00,122.36,124.9,121.63,124.44
2015-03-13 00:00:00+00:00,124.39,125.4,122.58,123.59
2015-03-16 00:00:00+00:00,123.68,124.95,122.87,124.94
2015-03-17 00:00:00+00:00,125.9,127.32,125.65,127.05
2015-03-18 00:00:00+00:00,127.03,129.16,126.37,128.47
2015-03-19 00:00:00+00:00,128.75,129.25,127.4,127.49
2015-03-20 00:00:00+00:00,128.3,128.35,125.16,125.91
2015-03-23 00:00:00+00:00,127.11,127.85,126.52,127.21
2015-03-24 00:00:00+00:00,127.19,128.039,126.56,126.69
2015-03-25 00:00:00+00:00,126.69,126.82,123.39,123.39
2015-03-26 00:00:00+00:00,122.78,124.88,122.6,124.25
2015-03-27 00:00:00+00:00,124.55,124.71,122.91,123.24
2015-03-30 00:00:00+00:00,124.04,126.4,124.0,126.33
2015-03-31 00:00:00+00:00,126.1,126.49,124.36,124.45
2015-04-01 00:00:00+00:00,124.78,125.12,123.1,124.22
2015-04-02 00:00:00+00:00,124.98,125.56,124.19,125.31
2015-04-06 00:00:00+00:00,124.46,127.51,124.33,127.34
2015-04-07 00:00:00+00:00,127.63,128.13,125.98,126.01
2015-04-08 00:00:00+00:00,125.84,126.4,124.97,125.6
2015-04-09 00:00:00+00:00,125.86,126.58,124.66,126.56
2015-04-10 00:00:00+00:00,125.88,127.21,125.26,127.1
2015-04-13 00:00:00+00:00,127.89,128.57,126.61,126.85
2015-04-14 00:00:00+00:00,127.01,127.29,125.91,126.3
2015-04-15 00:00:00+00:00,126.27,127.13,126.01,126.78
2015-04-16 00:00:00+00:00,126.42,127.1,126.11,126.18
2015-04-17 00:00:00+00:00,125.55,126.14,124.46,124.76
2015-04-20 00:00:00+00:00,125.54,128.12,125.17,127.59
2015-04-21 00:00:00+00:00,128.06,128.199,126.67,126.92
2015-04-22 00:00:00+00:00,126.98,128.87,126.32,128.63
2015-04-23 00:00:00+00:00,128.289,130.419,128.13,129.68
2015-04-24 00:00:00+00:00,130.44,130.63,129.229,130.28
2015-04-27 00:00:00+00:00,132.34,133.13,131.15,132.69
2015-04-28 00:00:00+00:00,134.46,134.54,129.57,130.55
2015-04-29 00:00:00+00:00,130.16,131.59,128.3,128.639
2015-04-30 00:00:00+00:00,127.5,127.88,124.58,125.22
2015-05-01 00:00:00+00:00,126.09,130.13,125.28,128.97
2015-05-04 00:00:00+00:00,129.5,130.57,128.259,128.699
2015-05-05 00:00:00+00:00,128.15,128.449,125.78,125.81
2015-05-06 00:00:00+00:00,126.62,126.75,123.36,125.09
2015-05-07 00:00:00+00:00,124.76,126.08,124.02,125.25
2015-05-08 00:00:00+00:00,126.49,127.62,126.11,127.59
2015-05-11 00:00:00+00:00,127.39,127.56,125.63,126.32
2015-05-12 00:00:00+00:00,125.65,126.88,124.82,125.86
2015-05-13 00:00:00+00:00,126.15,127.19,125.86,126.02
2015-05-14 00:00:00+00:00,127.41,128.949,127.16,128.949
2015-05-15 00:00:00+00:00,129.19,129.49,128.21,128.759
2015-05-18 00:00:00+00:00,128.41,130.72,128.36,130.169
2015-05-19 00:00:00+00:00,130.68,130.88,129.639,130.07
2015-05-20 00:00:00+00:00,130.0,130.979,129.34,130.07
2015-05-21 00:00:00+00:00,130.09,131.63,129.83,131.4
2015-05-22 00:00:00+00:00,131.59,132.97,131.4,132.57
2015-05-26 00:00:00+00:00,132.6,132.91,129.12,129.63
2015-05-27 00:00:00+00:00,130.28,132.26,130.05,132.01
2015-05-28 00:00:00+00:00,131.86,131.95,131.1,131.77
2015-05-29 00:00:00+00:00,131.17,131.45,129.9,130.32
2015-06-01 00:00:00+00:00,131.36,131.46,130.05,130.53
2015-06-02 00:00:00+00:00,129.91,130.66,129.32,129.96
2015-06-03 00:00:00+00:00,130.69,130.94,129.83,130.16
2015-06-04 00:00:00+00:00,129.639,130.58,128.91,129.47
2015-06-05 00:00:00+00:00,129.57,129.69,128.36,128.65
2015-06-08 00:00:00+00:00,128.94,129.21,126.83,127.76
2015-06-09 00:00:00+00:00,126.68,128.08,125.62,127.41
2015-06-10 00:00:00+00:00,127.93,129.34,127.85,128.87
2015-06-11 00:00:00+00:00,129.18,130.18,128.479,128.6
2015-06-12 00:00:00+00:00,128.15,128.33,127.11,127.16
2015-06-15 00:00:00+00:00,126.15,127.24,125.71,126.93
2015-06-16 00:00:00+00:00,127.04,127.85,126.37,127.59
2015-06-17 00:00:00+00:00,127.76,127.88,126.74,127.29
2015-06-18 00:00:00+00:00,127.27,128.31,127.21,127.84
2015-06-19 00:00:00+00:00,127.73,127.82,126.4,126.42
2015-06-22 00:00:00+00:00,127.49,128.06,127.08,127.61
2015-06-23 00:00:00+00:00,127.42,127.61,126.87,127.02
2015-06-24 00:00:00+00:00,127.18,129.8,127.12,128.16
2015-06-25 00:00:00+00:00,128.85,129.199,127.5,127.51
2015-06-26 00:00:00+00:00,127.67,127.99,126.51,126.78
2015-06-29 00:00:00+00:00,125.5,126.47,124.48,124.58
2015-06-30 00:00:00+00:00,125.56,126.12,124.86,125.42
2015-07-01 00:00:00+00:00,126.85,126.94,125.99,126.58
2015-07-02 00:00:00+00:00,126.43,126.69,125.77,126.4
2015-07-06 00:00:00+00:00,124.94,126.23,124.82,125.99
2015-07-07 00:00:00+00:00,125.94,126.15,123.77,125.69
2015-07-08 00:00:00+00:00,124.53,124.65,122.54,122.59
2015-07-09 00:00:00+00:00,123.85,124.06,119.22,120.06
2015-07-10 00:00:00+00:00,121.94,123.85,121.21,123.26
2015-07-13 00:00:00+00:00,124.87,125.76,124.32,125.64
2015-07-14 00:00:00+00:00,126.04,126.37,125.04,125.61
2015-07-15 00:00:00+00:00,125.72,127.15,125.58,126.86
2015-07-16 00:00:00+00:00,127.7,128.57,127.35,128.5
2015-07-17 00:00:00+00:00,128.9,129.62,128.31,129.62
2015-07-20 00:00:00+00:00,131.12,132.97,130.699,132.07
2015-07-21 00:00:00+00:00,132.83,132.92,130.06,130.669
2015-07-22 00:00:00+00:00,121.99,125.5,121.99,125.22
2015-07-23 00:00:00+00:00,126.31,127.09,125.06,125.2
2015-07-24 00:00:00+00:00,125.33,125.74,123.9,124.5
2015-07-27 00:00:00+00:00,123.16,123.61,122.12,122.9
2015-07-28 00:00:00+00:00,123.32,123.91,122.55,123.39
2015-07-29 00:00:00+00:00,123.15,123.5,122.27,122.98
2015-07-30 00:00:00+00:00,122.28,122.57,121.71,122.37
2015-07-31 00:00:00+00:00,122.69,123.28,120.91,121.46
2015-08-03 00:00:00+00:00,121.45,122.57,117.52,118.45
2015-08-04 00:00:00+00:00,117.18,117.7,113.25,114.63
2015-08-05 00:00:00+00:00,112.97,117.44,112.1,115.4
2015-08-06 00:00:00+00:00,115.97,116.5,114.12,115.13
2015-08-07 00:00:00+00:00,114.6,116.25,114.5,115.54
2015-08-10 00:00:00+00:00,116.53,119.99,116.53,119.72
2015-08-11 00:00:00+00:00,117.97,118.18,113.33,113.54
2015-08-12 00:00:00+00:00,112.54,115.42,109.63,115.26
2015-08-13 00:00:00+00:00,116.15,116.4,114.54,115.17
2015-08-14 00:00:00+00:00,114.32,116.31,114.01,115.96
2015-08-17 00:00:00+00:00,116.04,117.65,115.5,117.17
2015-08-18 00:00:00+00:00,116.21,117.44,115.15,116.5
2015-08-19 00:00:00+00:00,116.1,116.52,114.0,115.02
2015-08-20 00:00:00+00:00,114.08,114.35,111.63,112.65
2015-08-21 00:00:00+00:00,110.48,111.9,105.65,105.77
2015-08-24 00:00:00+00:00,94.9,108.8,92.0,103.13
2015-08-25 00:00:00+00:00,111.1,111.16,103.5,103.75
2015-08-26 00:00:00+00:00,107.05,109.89,104.19,109.7
2015-08-27 00:00:00+00:00,112.23,113.24,110.02,112.91
2015-08-28 00:00:00+00:00,112.17,113.31,111.54,113.28
2015-08-31 00:00:00+00:00,112.03,114.53,103.12,112.71
2015-09-01 00:00:00+00:00,110.18,111.87,107.36,107.73
2015-09-02 00:00:00+00:00,110.33,112.33,109.13,112.33
2015-09-03 00:00:00+00:00,112.49,113.29,110.04,110.34
2015-09-04 00:00:00+00:00,108.97,110.45,108.51,109.22
2015-09-08 00:00:00+00:00,111.65,112.56,110.32,112.31
2015-09-09 00:00:00+00:00,113.76,114.02,109.77,110.15
2015-09-10 00:00:00+00:00,110.26,113.28,109.9,112.59
2015-09-11 00:00:00+00:00,111.79,114.2,111.76,114.2
2015-09-14 00:00:00+00:00,116.61,116.89,106.09,115.34
2015-09-15 00:00:00+00:00,115.89,116.53,114.42,116.28
2015-09-16 00:00:00+00:00,116.22,116.54,115.44,116.42
2015-09-17 00:00:00+00:00,115.61,116.49,113.72,113.93
2015-09-18 00:00:00+00:00,111.84,114.3,111.84,113.49
2015-09-21 00:00:00+00:00,113.67,115.37,113.64,115.22
2015-09-22 00:00:00+00:00,113.38,114.18,112.52,113.37
2015-09-23 00:00:00+00:00,113.57,114.72,113.3,114.34
2015-09-24 00:00:00+00:00,113.23,116.19,112.37,115.0
2015-09-25 00:00:00+00:00,116.44,116.69,114.02,114.75
2015-09-28 00:00:00+00:00,113.83,114.57,112.45,112.45
2015-09-29 00:00:00+00:00,112.83,113.51,107.86,109.06
2015-09-30 00:00:00+00:00,110.26,111.54,108.73,110.29
2015-10-01 00:00:00+00:00,107.75,112.86,107.31,109.57
2015-10-02 00:00:00+00:00,108.05,111.01,107.55,110.28
2015-10-05 00:00:00+00:00,109.87,111.37,109.07,110.64
2015-10-06 00:00:00+00:00,110.63,111.74,109.76,111.32
2015-10-07 00:00:00+00:00,111.71,111.77,109.41,110.77
2015-10-08 00:00:00+00:00,110.18,110.19,108.21,109.5
